sentence_index,entity_raw,entity_normalised,category,sentence_text
219,Legacy Horizon,Legacy Horizon,Technical System,"In high-level summary, would you agree that Mr Justice Fraser concluded firstly that legacy Horizon was not remotely robust?"
222,Horizon,Horizon,Technical System,Do you accept that Horizon Online was susceptible to accounting flaws?
225,Horizon,Horizon,Technical System,"I felt that Horizon Online was and is, because after all this is still the system that's operating today, doing a good job in terms of the accounting, particularly with the monitoring that was going on."
225,Horizon Online,Horizon Online,Technical System,"I felt that Horizon Online was and is, because after all this is still the system that's operating today, doing a good job in terms of the accounting, particularly with the monitoring that was going on."
225,the system,the system,Technical System,"I felt that Horizon Online was and is, because after all this is still the system that's operating today, doing a good job in terms of the accounting, particularly with the monitoring that was going on."
232,Horizon,Horizon,Technical System,"Do I take it that you accept his first finding, that Legacy Horizon was I don't accept that finding."
233,Horizon,Horizon,Technical System,You don't accept his finding that Horizon Online was susceptible to accounting flaws?
246,Legacy Horizon,Legacy Horizon,Technical System,"So between 1996 and 2002, you tell us that your initial role with legacy Horizon was, quote, to integrate Riposte and the Oracle-based software."
252,Riposte,Riposte,Technical System,"Riposte was a messaging— well, step back one."
257,Riposte,Riposte,Technical System,And that bit of Riposte I had very little involvement with in the early days.
298,the system,the system,Technical System,"So the main thing I was doing in the early 2000s was network banking was introduced into the system in 2003, and a few months later the support of debit cards was introduced."
329,the system,the system,Technical System,"There were certainly joint test teams, there was a lot of testing going on, there were Post Office testers involved in testing the system to make sure that it came up with the right, with the right outputs."
338,the system,the system,Technical System,"Were you conscious, and those with whom you worked conscious, that the nature of the contract was a PFI contract and therefore the client had no rights, no visibility over the way the system was built?"
359,Legacy Horizon,Legacy Horizon,Technical System,"Within your roles in legacy Horizon, did you have any oversight of all bugs, errors and defects within the system at any given time?"
359,the system,the system,Technical System,"Within your roles in legacy Horizon, did you have any oversight of all bugs, errors and defects within the system at any given time?"
361,the system,the system,Technical System,"So you couldn't at any particular time speak to the existence or non-existence of bugs, errors and defects in the system?"
363,the system,the system,Technical System,"If you did not have knowledge of or oversight of all bugs, errors and defects within the system at any given time, who did?"
368,the system,the system,Technical System,"So I would have thought that if there was an overall knowledge of how well the system was behaving, it would be part of their role."
376,the system,the system,Technical System,"including knowledge of what had been going on in the system, what sort of problems there were and things like that."
382,PinICL,PinICL,Technical System,There was a system called Peak and it had a predecessor called PinICL.
382,PEAK,PEAK,Technical System,There was a system called Peak and it had a predecessor called PinICL.
384,PinICL,PinICL,Technical System,"And what happened was that peaks or PinICL would be allocated to a particular person, and I think you'd normally get an email saying you've had this peak that's allocated to you."
384,PEAK,PEAK,Technical System,"And what happened was that peaks or PinICL would be allocated to a particular person, and I think you'd normally get an email saying you've had this peak that's allocated to you."
385,PEAK,PEAK,Technical System,"you could then log into the peak system, have a look at the peak, see what it said, and then decide what you needed to do with it next."
387,Horizon,Horizon,Technical System,"Within your various roles within Horizon Online, did you have oversight of all bugs, errors and defects?"
387,Horizon Online,Horizon Online,Technical System,"Within your various roles within Horizon Online, did you have oversight of all bugs, errors and defects?"
388,Horizon,Horizon,Technical System,"Not as such, but I did have a— probably a better view of them, particularly during the pilot phase of Horizon Online, because during the pilot phase there was a project team in place that was managing the pilot and taking very close monitoring of any issues that were going on during the pilot, and I would often get called in to that— by that team to investigate particular problems, particularly ones that affected the counter."
394,Horizon,Horizon,Technical System,"How would you generally become aware of such bugs, errors and defects as you became aware of in Horizon Online?"
394,Horizon Online,Horizon Online,Technical System,"How would you generally become aware of such bugs, errors and defects as you became aware of in Horizon Online?"
395,Legacy Horizon,Legacy Horizon,Technical System,The peak system was working— it was the same peak system that operated for both legacy Horizon and Horizon Online.
395,PEAK,PEAK,Technical System,The peak system was working— it was the same peak system that operated for both legacy Horizon and Horizon Online.
396,Legacy Horizon,Legacy Horizon,Technical System,"And so for both legacy Horizon and Horizon Online, you became aware of things that might be bugs, errors and defects through the PinICL and then the Peak system."
396,PinICL,PinICL,Technical System,"And so for both legacy Horizon and Horizon Online, you became aware of things that might be bugs, errors and defects through the PinICL and then the Peak system."
396,PEAK,PEAK,Technical System,"And so for both legacy Horizon and Horizon Online, you became aware of things that might be bugs, errors and defects through the PinICL and then the Peak system."
398,Horizon,Horizon,Technical System,"So for you personally, there were 2 ways in which you became aware of bugs, errors, and defects in Horizon?"
401,PEAK,PEAK,Technical System,"The 10% wasn't just for the peak, so any time that I spent talking about serious incidents and things like that, that was also— that was all part of what I saw as the 10% of the time."
404,Legacy Horizon,Legacy Horizon,Technical System,"If it was largely happenstance, that you became aware of a bug, error or defect in both legacy Horizon and Horizon Online, how could you subsequently give full, complete and accurate evidence about the existence or non-existence of bugs, errors and defects in Horizon?"
407,the system,the system,Technical System,"And therefore I was confident in the way that the system was operating, that it was operating correctly."
411,the system,the system,Technical System,And the that in that sentence Meaning a general confidence in the system and the way that it operated?
413,the system,the system,Technical System,"So general confidence in the system plus processes that you thought were working allowed you confidently to give a generalised view, is that right?"
426,Horizon,Horizon,Technical System,"Certainly when we got on to things like Horizon Online, if it was seen as having an impact on the accounts, then we realised that that was a very serious problem and that I would be getting involved in those, which is why I got involved with what I see as the main serious issues."
426,Horizon Online,Horizon Online,Technical System,"Certainly when we got on to things like Horizon Online, if it was seen as having an impact on the accounts, then we realised that that was a very serious problem and that I would be getting involved in those, which is why I got involved with what I see as the main serious issues."
427,Horizon,Horizon,Technical System,"in Horizon Online, and I was involved— receipts and payments mismatch, the local suspenses issue, and Del Mellington's."
427,Horizon Online,Horizon Online,Technical System,"in Horizon Online, and I was involved— receipts and payments mismatch, the local suspenses issue, and Del Mellington's."
428,Horizon,Horizon,Technical System,"Those are the ones I see as being the serious issues with Horizon Online, and I got involved in all of them because they saw me being helpful in terms of my expertise and background for those particular cases."
442,the system,the system,Technical System,"That didn't occur to me, but I, again, as I've said before, I was confident confident, and possibly wrongly so, that when problems did occur they were quickly fixed and they weren't left to sort of fester in the system to have a larger impact."
476,Horizon,Horizon,Technical System,"In relation to the development of EPOSS before the rollout of Legacy Horizon, we've heard evidence from David MacDonald."
527,PinICL,PinICL,Technical System,"It's a report of the EPOSS PinICL Task Force, and it reports on the activities of the EPOSS PinICL Task Force, which was in place between the 19th of August and the 18th of September 1998 to reduce to manageable levels the EPOSS PinICL outstanding at that time."
553,EPOSS,EPOSS,Technical System,I don't think I had any involvement with the EPOSS PinICL Task Force.
553,PinICL,PinICL,Technical System,I don't think I had any involvement with the EPOSS PinICL Task Force.
575,the system,the system,Technical System,"I think maybe later on then that could be said, but at that time my main role was to do with the way the agents worked, which was a fairly small cog in the system."
617,the system,the system,Technical System,So the fact that there are problems during the pilot and the rollout don't necessarily mean that the problems carry on into the system.
618,the system,the system,Technical System,I was confident in the way that problems were being picked up and fixed and new things were being put into the system to actually manage the issues that had been found early on.
622,Horizon,Horizon,Technical System,"Rather than giving evidence about the existence of bugs, errors and defects within Horizon, how quickly they manifested themselves to Fujitsu, how promptly the Post Office was told about them, and the extent to which subpostmasters had themselves been informed?"
641,the system,the system,Technical System,"Whilst with an SAP system, they thought they could get a much more real-time knowledge of what was going on in the system."
646,Legacy Horizon,Legacy Horizon,Technical System,"Paragraphs 45 and 46, you say, I believe that ICL Fujitsu was only involved in one aspect of Project Impact, which was implementing changes to legacy Horizon that would enable it to interface with the new backend system."
652,Legacy Horizon,Legacy Horizon,Technical System,"And so, as the counters specialist, which which is what you were, you redesigned part of the legacy Horizon system that produced the accounts for the subpostmaster to sign off, would that be fair?"
653,the system,the system,Technical System,"I oversaw that, I think the main detail was done by other designers, but my main role was actually identifying exactly what the output needed to be of the system,"
705,the system,the system,Technical System,"That is what I understood the Post Office wanted the system to do, so yes."
734,the system,the system,Technical System,"My main focus on was what was it they wanted changed in the system, not why they were doing it."
757,the system,the system,Technical System,"in the system, not why it was being done."
797,the system,the system,Technical System,"We attach an email from Fujitsu to Richard Benton at the Post Office dated the 5th of May, in which Fujitsu state, quote, it is possible that they are not accurately recording all transactions on the system."
941,Horizon,Horizon,Technical System,"My feeling was that that was more likely than an error in Horizon, yes, but I'm including the option of it being a mistake."
1126,the system,the system,Technical System,"Basically, they state the Horizon system is equipped with a facility via which its operating software can be updated remotely via the connection to the Post Office's head office, and that the system sometimes went offline when there are software updates."
1127,the system,the system,Technical System,They've therefore asked for documents relating to the updating of the software of the system.
1130,the system,the system,Technical System,So this is a question about remote accessing of the system.
1152,the system,the system,Technical System,I'd expect the system to record details of all software updates.
1343,the system,the system,Technical System,"So it was really a case of they could pay for me to do designs of new bits of the system, or they could pay for me to do support prosecutions, and it was really up to them."
1485,the system,the system,Technical System,"Because my job was designing new changes to the system, not answering questions from random people in Post Office."
199,bug,bug,Event/Issue,"I wasn't involved in any particular prosecutions as such, but there was quite a lot of work going on in the background, which— talking to various lawyers, I got pulled in in 2016 for a bug that had been found that's quite serious, the Dale Mellington bug that I think you may well be coming back to later on."
201,mismatch,mismatch,Event/Issue,"I spent There was a problem that the Post Office had, again, I can't remember the exact date now, it's in my witness statement, when there was a mismatch in Post Office's backend accounts."
204,mismatch,mismatch,Event/Issue,"One was taking what the cash positions were at 7 o'clock in the evening and the other was taking it— taking the cash position at midnight, and therefore this accounted for the mismatch that they had in the accounts."
227,bugs,bug,Event/Issue,"He concluded that subpostmasters were not informed of and were therefore oblivious to a range of bugs, errors and defects."
227,errors,error,Event/Issue,"He concluded that subpostmasters were not informed of and were therefore oblivious to a range of bugs, errors and defects."
227,defects,defect,Event/Issue,"He concluded that subpostmasters were not informed of and were therefore oblivious to a range of bugs, errors and defects."
230,bugs,bug,Event/Issue,"And lastly, that those bugs, errors and defects could result in, i.e., cause discrepancies or shortfalls in the branch accounts of subpostmasters, thereby corrupting transactions, disrupting data processing and recording transactions?"
230,errors,error,Event/Issue,"And lastly, that those bugs, errors and defects could result in, i.e., cause discrepancies or shortfalls in the branch accounts of subpostmasters, thereby corrupting transactions, disrupting data processing and recording transactions?"
230,shortfalls,shortfall,Event/Issue,"And lastly, that those bugs, errors and defects could result in, i.e., cause discrepancies or shortfalls in the branch accounts of subpostmasters, thereby corrupting transactions, disrupting data processing and recording transactions?"
230,defects,defect,Event/Issue,"And lastly, that those bugs, errors and defects could result in, i.e., cause discrepancies or shortfalls in the branch accounts of subpostmasters, thereby corrupting transactions, disrupting data processing and recording transactions?"
231,bugs,bug,Event/Issue,"That was a possibility, but I'm not sure that I, even today, I understand what bugs actually did cause the problems that people are— that people have suffered from."
234,bugs,bug,Event/Issue,"There were some— there were some discrete bugs that caused problems to the accounts, but they were very discrete and I believe that they were all well controlled and managed at the time."
235,bugs,bug,Event/Issue,"And you don't accept his findings that bugs, errors and defects could result in, i.e., cause discrepancies or shortfalls in branch accounts?"
235,errors,error,Event/Issue,"And you don't accept his findings that bugs, errors and defects could result in, i.e., cause discrepancies or shortfalls in branch accounts?"
235,shortfalls,shortfall,Event/Issue,"And you don't accept his findings that bugs, errors and defects could result in, i.e., cause discrepancies or shortfalls in branch accounts?"
235,defects,defect,Event/Issue,"And you don't accept his findings that bugs, errors and defects could result in, i.e., cause discrepancies or shortfalls in branch accounts?"
356,bugs,bug,Event/Issue,"In relation to your fourth-line support role, you tell us in your witness statements, the first witness statement at paragraph 25, I would only have been aware of bugs, errors and defects specifically allocated to me by third-line support."
356,errors,error,Event/Issue,"In relation to your fourth-line support role, you tell us in your witness statements, the first witness statement at paragraph 25, I would only have been aware of bugs, errors and defects specifically allocated to me by third-line support."
356,defects,defect,Event/Issue,"In relation to your fourth-line support role, you tell us in your witness statements, the first witness statement at paragraph 25, I would only have been aware of bugs, errors and defects specifically allocated to me by third-line support."
359,bugs,bug,Event/Issue,"Within your roles in legacy Horizon, did you have any oversight of all bugs, errors and defects within the system at any given time?"
359,errors,error,Event/Issue,"Within your roles in legacy Horizon, did you have any oversight of all bugs, errors and defects within the system at any given time?"
359,defects,defect,Event/Issue,"Within your roles in legacy Horizon, did you have any oversight of all bugs, errors and defects within the system at any given time?"
361,bugs,bug,Event/Issue,"So you couldn't at any particular time speak to the existence or non-existence of bugs, errors and defects in the system?"
361,errors,error,Event/Issue,"So you couldn't at any particular time speak to the existence or non-existence of bugs, errors and defects in the system?"
361,defects,defect,Event/Issue,"So you couldn't at any particular time speak to the existence or non-existence of bugs, errors and defects in the system?"
363,bugs,bug,Event/Issue,"If you did not have knowledge of or oversight of all bugs, errors and defects within the system at any given time, who did?"
363,errors,error,Event/Issue,"If you did not have knowledge of or oversight of all bugs, errors and defects within the system at any given time, who did?"
363,defects,defect,Event/Issue,"If you did not have knowledge of or oversight of all bugs, errors and defects within the system at any given time, who did?"
367,bugs,bug,Event/Issue,"Now, incidents could be to do with bugs that are defects, or more commonly, there would be operational issues where a bit of the network went down or connections to banks went down for a few hours, which clearly caused fairly catastrophic effects at the at the time, and so their job was to manage these sort of things."
367,defects,defect,Event/Issue,"Now, incidents could be to do with bugs that are defects, or more commonly, there would be operational issues where a bit of the network went down or connections to banks went down for a few hours, which clearly caused fairly catastrophic effects at the at the time, and so their job was to manage these sort of things."
369,bugs,bug,Event/Issue,"We've heard from a lot of people from the SSC and they've told us that there were between 20 and 30 people at any one time working in the SSC, sometimes working shifts, some working at home, some working in office, that they only knew about the bugs that they were allocated on the stack, and that it was correct that there might be informal sharing of information by people who were sitting next to each other or talking about it at the water cooler, but there was no formalised system for sharing knowledge within the SSC."
374,bugs,bug,Event/Issue,"But when I asked you who may have oversight of all bugs, errors and defects within the Horizon system, you pointed to the SSC."
374,errors,error,Event/Issue,"But when I asked you who may have oversight of all bugs, errors and defects within the Horizon system, you pointed to the SSC."
374,defects,defect,Event/Issue,"But when I asked you who may have oversight of all bugs, errors and defects within the Horizon system, you pointed to the SSC."
378,bugs,bug,Event/Issue,"What I'm looking for, it might be described as an all-seeing eye, but somebody who took a step back and would be able to say we've had these problems in the past with Horizon, these bugs, errors and defects, and at the moment we're servicing the existence of these possible bugs, errors and defects."
378,errors,error,Event/Issue,"What I'm looking for, it might be described as an all-seeing eye, but somebody who took a step back and would be able to say we've had these problems in the past with Horizon, these bugs, errors and defects, and at the moment we're servicing the existence of these possible bugs, errors and defects."
378,defects,defect,Event/Issue,"What I'm looking for, it might be described as an all-seeing eye, but somebody who took a step back and would be able to say we've had these problems in the past with Horizon, these bugs, errors and defects, and at the moment we're servicing the existence of these possible bugs, errors and defects."
381,bugs,bug,Event/Issue,"When you were in fourth-line support, how would you generally become aware of such bugs, errors and defects as you did become aware?"
381,errors,error,Event/Issue,"When you were in fourth-line support, how would you generally become aware of such bugs, errors and defects as you did become aware?"
381,defects,defect,Event/Issue,"When you were in fourth-line support, how would you generally become aware of such bugs, errors and defects as you did become aware?"
383,defects,defect,Event/Issue,"And the way that that operated, that was effectively a database of the various defects, and that included those found during testing as well as those during live."
387,bugs,bug,Event/Issue,"Within your various roles within Horizon Online, did you have oversight of all bugs, errors and defects?"
387,errors,error,Event/Issue,"Within your various roles within Horizon Online, did you have oversight of all bugs, errors and defects?"
387,defects,defect,Event/Issue,"Within your various roles within Horizon Online, did you have oversight of all bugs, errors and defects?"
389,bugs,bug,Event/Issue,"After the pilot phase of Horizon Online was over, did you have oversight Of all bugs, errors and defects within the Horizon Online system?"
389,errors,error,Event/Issue,"After the pilot phase of Horizon Online was over, did you have oversight Of all bugs, errors and defects within the Horizon Online system?"
389,defects,defect,Event/Issue,"After the pilot phase of Horizon Online was over, did you have oversight Of all bugs, errors and defects within the Horizon Online system?"
394,bugs,bug,Event/Issue,"How would you generally become aware of such bugs, errors and defects as you became aware of in Horizon Online?"
394,errors,error,Event/Issue,"How would you generally become aware of such bugs, errors and defects as you became aware of in Horizon Online?"
394,defects,defect,Event/Issue,"How would you generally become aware of such bugs, errors and defects as you became aware of in Horizon Online?"
396,bugs,bug,Event/Issue,"And so for both legacy Horizon and Horizon Online, you became aware of things that might be bugs, errors and defects through the PinICL and then the Peak system."
396,errors,error,Event/Issue,"And so for both legacy Horizon and Horizon Online, you became aware of things that might be bugs, errors and defects through the PinICL and then the Peak system."
396,defects,defect,Event/Issue,"And so for both legacy Horizon and Horizon Online, you became aware of things that might be bugs, errors and defects through the PinICL and then the Peak system."
397,mismatch,mismatch,Event/Issue,"There was that, but there was also the problem management system, so then when something was identified as being a serious problem, and I think we're probably going to go on talking about the receipts and payments mismatch problem at some stage, then I was often called in to help— well, firstly analyse the problem and explain that problem so that Fujitsu management could understand what it was all about, and I often got involved in explaining it to the equivalent people in Post Office about what the impact of that was and what could be done to remedy it, both in terms of fixing the code but also fixing whatever the business impact of the problem was, which wouldn't necessarily be fixed directly just because you'd fixed the code."
398,bugs,bug,Event/Issue,"So for you personally, there were 2 ways in which you became aware of bugs, errors, and defects in Horizon?"
398,errors,error,Event/Issue,"So for you personally, there were 2 ways in which you became aware of bugs, errors, and defects in Horizon?"
398,defects,defect,Event/Issue,"So for you personally, there were 2 ways in which you became aware of bugs, errors, and defects in Horizon?"
402,bug,bug,Event/Issue,"In any event, in your role in fourth line support, it would be largely happenstance whether it was you or somebody else, one of the other people performing fourth line support, who had a particular bug, error or defect allocated to them?"
402,error,error,Event/Issue,"In any event, in your role in fourth line support, it would be largely happenstance whether it was you or somebody else, one of the other people performing fourth line support, who had a particular bug, error or defect allocated to them?"
402,defect,defect,Event/Issue,"In any event, in your role in fourth line support, it would be largely happenstance whether it was you or somebody else, one of the other people performing fourth line support, who had a particular bug, error or defect allocated to them?"
404,bug,bug,Event/Issue,"If it was largely happenstance, that you became aware of a bug, error or defect in both legacy Horizon and Horizon Online, how could you subsequently give full, complete and accurate evidence about the existence or non-existence of bugs, errors and defects in Horizon?"
404,error,error,Event/Issue,"If it was largely happenstance, that you became aware of a bug, error or defect in both legacy Horizon and Horizon Online, how could you subsequently give full, complete and accurate evidence about the existence or non-existence of bugs, errors and defects in Horizon?"
404,defect,defect,Event/Issue,"If it was largely happenstance, that you became aware of a bug, error or defect in both legacy Horizon and Horizon Online, how could you subsequently give full, complete and accurate evidence about the existence or non-existence of bugs, errors and defects in Horizon?"
405,bugs,bug,Event/Issue,"I was— what I was aware of was the fact that bugs that actually impacted the accounts were very rare, there was good monitoring in to detect them, and they got fixed shortly afterwards."
406,bugs,bug,Event/Issue,"So in terms of what was actually there in the live system at any one time, it was very rare for that— for there to be, uh, uh, bugs there that would, would cause problems."
408,bugs,bug,Event/Issue,To give that kind of very confident answer to a court Wouldn't you want to know of the existence of each of the bugs and how they'd been resolved and whether in fact there was any ongoing impact?
415,bugs,bug,Event/Issue,"During your employment within Fujitsu, did any of your roles entail any overall responsibility for monitoring, identifying, or fixing bugs, errors, or defects?"
415,errors,error,Event/Issue,"During your employment within Fujitsu, did any of your roles entail any overall responsibility for monitoring, identifying, or fixing bugs, errors, or defects?"
415,defects,defect,Event/Issue,"During your employment within Fujitsu, did any of your roles entail any overall responsibility for monitoring, identifying, or fixing bugs, errors, or defects?"
427,mismatch,mismatch,Event/Issue,"in Horizon Online, and I was involved— receipts and payments mismatch, the local suspenses issue, and Del Mellington's."
445,bugs,bug,Event/Issue,"What interactions did you have with the third line of support, the SSC, in relation to identifying and rectifying bugs, errors and defects?"
445,errors,error,Event/Issue,"What interactions did you have with the third line of support, the SSC, in relation to identifying and rectifying bugs, errors and defects?"
445,defects,defect,Event/Issue,"What interactions did you have with the third line of support, the SSC, in relation to identifying and rectifying bugs, errors and defects?"
622,bugs,bug,Event/Issue,"Rather than giving evidence about the existence of bugs, errors and defects within Horizon, how quickly they manifested themselves to Fujitsu, how promptly the Post Office was told about them, and the extent to which subpostmasters had themselves been informed?"
622,errors,error,Event/Issue,"Rather than giving evidence about the existence of bugs, errors and defects within Horizon, how quickly they manifested themselves to Fujitsu, how promptly the Post Office was told about them, and the extent to which subpostmasters had themselves been informed?"
622,defects,defect,Event/Issue,"Rather than giving evidence about the existence of bugs, errors and defects within Horizon, how quickly they manifested themselves to Fujitsu, how promptly the Post Office was told about them, and the extent to which subpostmasters had themselves been informed?"
682,errors,error,Event/Issue,"If we just read this together, this area of functions has the purpose of providing mechanisms to make adjustments to branch accounts to correct errors and ensure branch accounts align with the Post Office accounts within POLFS."
683,errors,error,Event/Issue,"Various mechanisms are available to identify errors that require adjustments, and the discrepancy management functions may be initiated from various places across the business."
683,discrepancy,discrepancy,Event/Issue,"Various mechanisms are available to identify errors that require adjustments, and the discrepancy management functions may be initiated from various places across the business."
685,error,error,Event/Issue,These corrections will replace the current error notice processes and should not involve any manual paperwork or processing.
687,error,error,Event/Issue,"And will be distributed— excuse me— more quickly, potentially only days after an error is recorded."
688,suspense account,suspense account,Event/Issue,The analysis has also identified requirements to more tightly control and police the use of the suspense account within the branch accounts.
689,suspense account,suspense account,Event/Issue,Only a limited subset of the existing suspense account products will be retained.
690,errors,error,Event/Issue,The contractual requirements for agents to make good unknown errors in branch accounts will be used instead.
693,suspense account,suspense account,Event/Issue,"My understanding was that there were a number of suspense accounts and postmasters could actually post money to the suspense account for some sort of business reason, which I never really did understand."
697,suspense account,suspense account,Event/Issue,"Were you told why they wanted to, quote, more tightly control and police the use of the suspense account?"
700,suspense account,suspense account,Event/Issue,Were you told that the suspense account was considered by the Post Office to be a vehicle for subpostmasters to hide fraud?
702,suspense account,suspense account,Event/Issue,"There were various discussions about behaviours of postmasters and things like that, but— and I know the Post Office were quite keen to get rid of the suspense account."
704,discrepancy,discrepancy,Event/Issue,"Given that reduction on usage, if there was a discrepancy in a subpostmaster's account, after Project Impact, the subpostmaster would have to accept it and pay it before they could roll over into the new trading period, correct?"
731,suspense account,suspense account,Event/Issue,"You tell us in your witness statement, paragraph 43 of your first witness statement, that the decision to remove the ability of subpostmasters to post discrepancies to a suspense account was because the Post Office took what I assume to be a business decision to remove this functionality."
735,suspense account,suspense account,Event/Issue,Ms Harding told us that it was agreed during the design of the impact programme that the suspense account would be removed because historically it was used by subpostmasters to hide discrepancies in their accounts.
738,suspense account,suspense account,Event/Issue,But what understanding did you have as to how the local suspense account had worked historically?
739,suspense account,suspense account,Event/Issue,"We need to be careful here about terminology, because one of the things we introduced here was something called the local suspense account."
740,suspense account,suspense account,Event/Issue,"I'm talking about at or before 2005, what was your understanding as to how the local suspense account worked?"
742,suspense account,suspense account,Event/Issue,We introduced a new concept as part of Impact called the local suspense account.
743,suspense account,suspense account,Event/Issue,"So as far as I'm concerned, there wasn't a local suspense account prior to Impact, but I think I know what you're referring to."
748,suspense account,suspense account,Event/Issue,"I think I understood that in order to post something to the local suspense account, you did need to have permission."
750,suspense account,suspense account,Event/Issue,"Do you remember being told by the Post Office that subpostmasters, quote, hid their discrepancies in the suspense account?"
783,error,error,Event/Issue,"He was strictly responsible for the safe custody of cash and stock was obliged to make good all losses caused through his own negligence, carelessness, or error, and losses of any kind caused by his assistants."
789,shortfall,shortfall,Event/Issue,"His case is that any shortfall is entirely the fault of the problems with the Horizon computer and accounting system at Marine Drive, and that the Post Office wrongfully terminated his contract, in respect of which he suffered losses not exceeding £250,000."
792,suspense account,suspense account,Event/Issue,"Bentley Johnson, they were the authors of the— sorry, Jeninson, the authors of the report in the second attachment, state that deficiencies have probably been brought forward despite the fact that they've been entered onto the suspense account entry."
793,suspense account,suspense account,Event/Issue,"They suspect this is because the Horizon system, despite the suspense account entry, failed to recognise the entry on the daily snapshots."
794,discrepancy,discrepancy,Event/Issue,"They've drawn this conclusion through looking at the discrepancy of £3,500 on the 26th of February 2004."
796,error,error,Event/Issue,"Mr. Castleton believes if he can obtain further documents such as the daily snapshots, he'll be able to undertake a manual reconciliation of the cash account in order to substantiate his belief that the losses are not real but attributable to computer error."
804,error,error,Event/Issue,"5, if there have been any human errors in the recording— in recording the transactions, could an explanation be that, A, there was nothing wrong with Horizon because it simply reflected the information entered onto it, but B, if staff entered the wrong numbers into Horizon, there may have been no real loss, even though Horizon would show a loss, because there could be human error in accounting, accurately recording transactions."
893,errors,error,Event/Issue,"And then there's a part in lighter text, almost grey: If there have been human errors in recording the transactions, could an explanation be that: a) there was nothing wrong with Horizon because it simply reflected the information entered onto it; but— just stopping there."
898,errors,error,Event/Issue,"So in relation to if there have been human errors in recording the transactions, could an explanation be there's nothing wrong with Horizon because it simply reflected information entered into it?"
906,error,error,Event/Issue,"And then part B of the original question, if staff entered the wrong numbers into Horizon, there may have been no real loss, even though Horizon would show a loss, because there could be a human error inaccurately recording transactions."
910,error,error,Event/Issue,"However, if there is some sort of misentering of data into Horizon, then there would be another corresponding error which should be picked up, e.g., as a stock error or some AP client being credited with an incorrect amount."
911,error,error,Event/Issue,"Also, such error should show up as part of the balancing process."
941,error,error,Event/Issue,"My feeling was that that was more likely than an error in Horizon, yes, but I'm including the option of it being a mistake."
967,errors,error,Event/Issue,"Question 1, if there have been human errors, then A, and you can see your text is faithfully reproduced, yes?"
1017,errors,error,Event/Issue,"As I read this, There must have been an earlier email that we haven't got in which Mr Pinder sent that first paragraph, I've been asked by the fraud investigation team, and then the second paragraph which says if there have been human errors, if that's marked, and then the paragraph at A, if that can be marked."
1154,audit,audit,Event/Issue,"I don't know how long these are retained, whether they're included in the audit trail, so you can check the history from— excuse me— from Marine Drive in 2004, and then you suggest a place to start."
1235,audit,audit,Event/Issue,"I may be able to do some— to research some of the areas, such as audit, that I'm claiming ignorance of."
